"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 15, 2019","62.58","65.87","65.88","61.46","56.08K","-5.17%"
"Nov 14, 2019","65.99","63.23","67.22","61.85","51.06K","2.60%"
"Nov 13, 2019","64.32","63.00","65.03","61.18","48.89K","4.77%"
"Nov 12, 2019","61.39","59.51","62.66","57.99","44.73K","1.66%"
"Nov 11, 2019","60.39","58.90","60.65","56.48","60.53K","10.64%"
"Nov 08, 2019","54.58","59.00","60.00","54.58","48.36K","-2.64%"
"Nov 07, 2019","56.06","55.30","57.19","52.96","40.37K","-4.33%"
"Nov 06, 2019","58.60","55.51","59.40","52.59","68.86K","5.47%"
"Nov 05, 2019","55.56","53.87","56.00","49.75","110.80K","-0.79%"
"Nov 04, 2019","56.00","64.55","64.55","54.50","102.68K","-18.25%"
"Nov 01, 2019","68.50","74.71","74.71","67.33","59.41K","-9.88%"
"Oct 31, 2019","76.01","74.82","80.80","73.00","50.98K","1.10%"
"Oct 30, 2019","75.18","64.37","75.46","64.18","55.68K","11.44%"
"Oct 29, 2019","67.46","73.50","75.88","65.33","39.33K","-9.35%"
"Oct 28, 2019","74.42","68.69","74.42","66.37","28.37K","5.56%"
"Oct 25, 2019","70.50","77.28","78.11","70.12","40.58K","-7.82%"
"Oct 24, 2019","76.48","72.50","79.55","72.50","40.07K","1.46%"
"Oct 23, 2019","75.38","80.61","84.95","72.50","38.48K","-6.70%"
