Date,Price,Open,High,Low,Vol.,Change %
05-Sep-18,6710.50 ,7357.30 ,7400.00 ,6700.00 ,55.65K,-8.81%
04-Sep-18,7358.90 ,7267.80 ,7410.30 ,7246.20 ,20.82K,1.25%
03-Sep-18,7268.00 ,7304.70 ,7341.40 ,7200.10 ,22.31K,-0.31%
02-Sep-18,7290.40 ,7197.50 ,7366.98 ,7137.20 ,44.68K,1.29%
01-Sep-18,7197.47 ,7022.90 ,7260.40 ,7020.50 ,21.39K,2.44%
31-Aug-18,7025.90 ,6986.10 ,7084.00 ,6889.00 ,19.38K,0.45%
30-Aug-18,6994.70 ,7037.90 ,7060.00 ,6802.40 ,24.58K,-0.72%
29-Aug-18,7045.70 ,7079.90 ,7133.60 ,6931.60 ,19.83K,-0.48%
28-Aug-18,7079.70 ,6910.50 ,7127.21 ,6872.00 ,30.07K,2.46%
27-Aug-18,6909.50 ,6707.00 ,6911.60 ,6653.50 ,24.21K,3.00%
26-Aug-18,6708.43 ,6732.80 ,6784.10 ,6574.50 ,16.75K,-0.36%
25-Aug-18,6732.90 ,6693.30 ,6795.50 ,6670.00 ,16.88K,0.55%
24-Aug-18,6695.90 ,6530.50 ,6728.30 ,6462.70 ,20.20K,2.58%
23-Aug-18,6527.20 ,6363.80 ,6565.60 ,6350.00 ,19.94K,2.71%
22-Aug-18,6354.90 ,6479.10 ,6885.00 ,6253.00 ,58.96K,-1.92%
21-Aug-18,6479.10 ,6255.20 ,6500.00 ,6245.00 ,29.50K,3.57%
20-Aug-18,6255.90 ,6485.13 ,6520.60 ,6230.20 ,31.72K,-3.53%
19-Aug-18,6485.13 ,6395.00 ,6550.00 ,6309.30 ,15.35K,1.47%
18-Aug-18,6391.20 ,6585.90 ,6615.00 ,6301.90 ,19.73K,-2.92%
17-Aug-18,6583.30 ,6312.00 ,6588.70 ,6290.20 ,26.76K,4.27%
16-Aug-18,6314.00 ,6270.20 ,6474.71 ,6215.20 ,25.14K,0.70%
15-Aug-18,6270.10 ,6188.60 ,6623.80 ,6181.10 ,66.22K,1.31%
14-Aug-18,6189.00 ,6241.30 ,6244.00 ,5879.30 ,52.70K,-1.01%
13-Aug-18,6251.90 ,6312.20 ,6541.80 ,6150.00 ,32.33K,-0.98%
12-Aug-18,6313.90 ,6234.70 ,6481.70 ,6163.30 ,23.05K,1.30%
11-Aug-18,6232.70 ,6147.00 ,6485.70 ,6008.20 ,37.12K,1.40%
10-Aug-18,6146.80 ,6533.60 ,6573.60 ,6014.50 ,43.50K,-5.86%
09-Aug-18,6529.10 ,6280.70 ,6623.70 ,6188.20 ,33.38K,3.98%
08-Aug-18,6279.20 ,6718.80 ,6720.10 ,6131.00 ,53.88K,-6.57%
07-Aug-18,6720.50 ,6940.10 ,7149.90 ,6678.80 ,32.25K,-3.18%
06-Aug-18,6941.30 ,7025.80 ,7149.90 ,6847.00 ,18.12K,-1.20%
05-Aug-18,7025.80 ,7013.22 ,7089.70 ,6890.20 ,17.68K,0.18%
04-Aug-18,7013.22 ,7420.00 ,7490.00 ,6930.00 ,31.72K,-5.48%
03-Aug-18,7420.00 ,7533.20 ,7533.20 ,7283.60 ,30.88K,-1.53%
02-Aug-18,7535.20 ,7606.00 ,7707.10 ,7463.10 ,17.75K,-0.97%
01-Aug-18,7608.80 ,7731.30 ,7755.60 ,7444.20 ,30.74K,-1.58%
31-Jul-18,7730.60 ,8179.50 ,8179.50 ,7670.00 ,43.55K,-5.49%
30-Jul-18,8179.60 ,8218.50 ,8274.20 ,7862.90 ,37.58K,-0.50%
29-Jul-18,8221.00 ,8235.70 ,8293.90 ,8123.00 ,10.19K,-0.31%
28-Jul-18,8246.40 ,8188.00 ,8246.40 ,8073.90 ,13.66K,0.74%
27-Jul-18,8185.70 ,7933.52 ,8280.30 ,7815.08 ,34.22K,3.11%
26-Jul-18,7939.00 ,8178.40 ,8313.10 ,7869.79 ,32.78K,-2.90%
25-Jul-18,8176.00 ,8380.00 ,8485.70 ,8073.00 ,36.97K,-2.60%
24-Jul-18,8394.50 ,7719.80 ,8500.20 ,7692.30 ,64.68K,8.74%
23-Jul-18,7719.80 ,7397.70 ,7800.70 ,7374.10 ,47.52K,4.31%
22-Jul-18,7400.50 ,7403.40 ,7572.70 ,7338.90 ,17.17K,-0.04%
21-Jul-18,7403.30 ,7333.01 ,7458.00 ,7221.00 ,11.41K,0.96%
20-Jul-18,7333.10 ,7473.60 ,7681.00 ,7278.20 ,32.74K,-1.88%
19-Jul-18,7473.50 ,7379.80 ,7559.90 ,7282.90 ,22.19K,1.28%
18-Jul-18,7379.40 ,7320.00 ,7586.50 ,7249.90 ,39.62K,0.81%
